name,stage,calls,cpu_time_total_us,cuda_time_total_us,self_cpu_time_total_us,self_cuda_time_total_us,run_name
"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>)",,2,0,3.360000000007858,0,3.360000000007858,small_ctx512_train_step_fp32
aten::is_nonzero,,2,52.321999999985565,5.984000000004016,3.047999999987951,0.0,small_ctx512_train_step_fp32
aten::item,,2,49.27399999999761,5.984000000004016,3.9390000000203145,0.0,small_ctx512_train_step_fp32
aten::_local_scalar_dense,,2,45.3349999999773,5.984000000004016,11.61699999999837,5.984000000004016,small_ctx512_train_step_fp32
Memcpy DtoH (Device -> Pinned),,2,0,5.984000000004016,0,5.984000000004016,small_ctx512_train_step_fp32
aten::mul_,,222,1022.7580000000744,1274.8490000000747,459.752000000095,1274.8490000000747,small_ctx512_train_step_fp32
Optimizer.step#AdamW.step,,2,31121.035999999993,12082.056999999797,9268.468000000794,0.0,small_ctx512_train_step_fp32
aten::sub_,,444,2030.5439999999435,1639.8409999999494,963.1849999996484,1639.8409999999494,small_ctx512_train_step_fp32
aten::_has_compatible_shallow_copy_type,,444,34.5799999998344,0,34.5799999998344,0,small_ctx512_train_step_fp32
aten::zeros_like,,444,4146.702000000107,981.6769999998796,629.3870000002134,0.0,small_ctx512_train_step_fp32
aten::square,,222,1631.3630000001722,748.4909999999072,123.51800000013463,0.0,small_ctx512_train_step_fp32
Optimizer.step#AdamW.step,,2,0,30793.276999999995,0,30793.276999999995,small_ctx512_train_step_fp32
cudaDeviceSynchronize,,3,16.48900000001595,0,16.48900000001595,0,small_ctx512_train_step_fp32
profile/measure,profile/measure,1,74234.04100000001,15729.955000000089,1654.5889999999781,0.0,small_ctx512_train_step_fp32
cudaEventRecordWithFlags,,2,9.93300000000454,0,9.93300000000454,0,small_ctx512_train_step_fp32
cudaEventQuery,,2,4.526000000012573,0,4.526000000012573,0,small_ctx512_train_step_fp32
cudaEventElapsedTime,,1,1.1790000000037253,0,1.1790000000037253,0,small_ctx512_train_step_fp32
profile/warmup,profile/warmup,1,94438.05,26951.428999999967,1878.8139999999985,0.0,small_ctx1024_train_step_fp32
Optimizer.zero_grad#AdamW.zero_grad,,2,277.7209999999991,0,277.7209999999991,0,small_ctx1024_train_step_fp32
forward,forward,2,45758.908,38154.76600000002,12105.225999999788,0.0,small_ctx1024_train_step_fp32
aten::index,,2,1604.496000000011,25.79200000000401,92.07000000001176,17.120000000003984,small_ctx1024_train_step_fp32
aten::as_strided,,4796,1655.3289999998935,0,1655.3289999998935,0,small_ctx1024_train_step_fp32
aten::reshape,,1648,6006.183000000431,2228.1230000000733,1996.5180000005496,0.0,small_ctx1024_train_step_fp32
aten::view,,1724,1567.2099999996776,0,1567.2099999996776,0,small_ctx1024_train_step_fp32
Activity Buffer Request,,1,1458.0290000000002,8.672000000000025,1458.0290000000002,8.672000000000025,small_ctx1024_train_step_fp32
cudaLaunchKernel,,7656,22801.885000001137,0,22801.885000001137,0,small_ctx1024_train_step_fp32
forward,forward,2,0,45702.036,0,45702.036,small_ctx1024_train_step_fp32
"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",,2,0,17.120000000003984,0,17.120000000003984,small_ctx1024_train_step_fp32
aten::to,,746,27819.1480000001,1.5679999999993015,94.80100000011907,0.0,small_ctx1024_train_step_fp32
aten::pow,,594,5181.449999999887,2357.4790000002413,2921.245999999696,1946.1830000002647,small_ctx1024_train_step_fp32
aten::result_type,,594,64.32699999972192,0,64.32699999972192,0,small_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",,494,0,1863.4260000002669,0,1863.4260000002669,small_ctx1024_train_step_fp32
aten::mean,,52,665.1289999999644,267.06899999998404,479.06499999993184,267.06899999998404,small_ctx1024_train_step_fp32
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",,52,0,267.06899999998404,0,267.06899999998404,small_ctx1024_train_step_fp32
aten::add,,862,5705.152999999864,3432.8390000002023,3286.694999999537,3432.8390000002023,small_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",,274,0,722.6229999999136,0,722.6229999999136,small_ctx1024_train_step_fp32
aten::rsqrt,,50,475.649999999981,68.41299999998637,317.07700000002296,68.41299999998637,small_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,50,0,68.41299999998637,0,68.41299999998637,small_ctx1024_train_step_fp32
aten::mul,,2414,16418.256000000187,24116.566000000323,9441.277999999847,24116.566000000323,small_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",,808,0,6630.120000000091,0,6630.120000000091,small_ctx1024_train_step_fp32
aten::einsum,,218,15161.900000000038,10030.386999999977,3008.185999999646,0.0,small_ctx1024_train_step_fp32
aten::unsqueeze,,632,1518.6080000002016,0,1301.5620000002323,0,small_ctx1024_train_step_fp32
aten::permute,,2468,5055.110000000206,0,4217.2470000003495,0,small_ctx1024_train_step_fp32
aten::_reshape_alias,,266,374.842000000006,0,374.842000000006,0,small_ctx1024_train_step_fp32
aten::bmm,,654,14711.947999999826,36663.53000000004,9274.433999999632,36663.53000000004,small_ctx1024_train_step_fp32
cudaFuncGetAttributes,,1020,1489.4940000000684,0,1489.4940000000684,0,small_ctx1024_train_step_fp32
cudaLaunchKernelExC,,510,1942.7130000000916,0,1942.7130000000916,0,small_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,168,0,6151.366999999994,0,6151.366999999994,small_ctx1024_train_step_fp32
aten::unbind,,96,648.2110000000384,0,294.1050000000305,0,small_ctx1024_train_step_fp32
aten::select,,192,354.10600000000795,0,273.21600000006765,0,small_ctx1024_train_step_fp32
aten::alias,,48,66.84199999998327,0,66.84199999998327,0,small_ctx1024_train_step_fp32
aten::sub,,76,716.1750000000166,4386.784999999986,474.823000000044,4386.784999999986,small_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",,1572,0,11108.502000000542,0,11108.502000000542,small_ctx1024_train_step_fp32
aten::concat,,48,621.7279999999719,751.3929999999891,62.65599999994356,0.0,small_ctx1024_train_step_fp32
aten::cat,,96,990.650000000077,1352.4489999999605,634.1169999999893,1352.4489999999605,small_ctx1024_train_step_fp32
"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",,72,0,1190.8819999999905,0,1190.8819999999905,small_ctx1024_train_step_fp32
aten::arange,,52,716.1219999999666,60.743999999967855,205.96499999995285,30.371999999983927,small_ctx1024_train_step_fp32
aten::empty,,350,799.2420000000957,0,799.2420000000957,0,small_ctx1024_train_step_fp32
aten::resize_,,74,176.06999999999152,0,176.06999999999152,0,small_ctx1024_train_step_fp32
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",,26,0,30.371999999983927,0,30.371999999983927,small_ctx1024_train_step_fp32
aten::ge,,24,264.2689999999993,106.71800000001895,168.54600000001847,106.71800000001895,small_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",,24,0,106.71800000001895,0,106.71800000001895,small_ctx1024_train_step_fp32
attention/scores,attention/scores,24,3793.5440000000135,3901.3820000000615,1419.0320000000347,0.0,small_ctx1024_train_step_fp32
cudaMemsetAsync,,618,1754.7439999999342,0,1754.7439999999342,0,small_ctx1024_train_step_fp32
attention/scores,attention/scores,24,0,4163.205000000042,0,4163.205000000042,small_ctx1024_train_step_fp32
Memset (Device),,618,0,637.5259999997388,0,637.5259999997388,small_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize64x256x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,48,0,3098.407000000003,0,3098.407000000003,small_ctx1024_train_step_fp32
aten::div,,420,3286.7149999995772,22745.840000000077,1951.812999999669,22745.840000000077,small_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",,48,0,4629.022999999993,0,4629.022999999993,small_ctx1024_train_step_fp32
attention/softmax,attention/softmax,24,3692.732000000001,17110.161999999982,1240.8649999999916,0.0,small_ctx1024_train_step_fp32
aten::where,,96,2543.36699999994,14177.287999999917,673.4480000001122,7055.044999999995,small_ctx1024_train_step_fp32
aten::scalar_tensor,,48,659.5669999999554,67.19799999992756,186.55799999987812,0.0,small_ctx1024_train_step_fp32
aten::fill_,,524,2487.245999999991,2264.390000000076,982.969999999963,2264.390000000076,small_ctx1024_train_step_fp32
attention/softmax,attention/softmax,24,0,17313.972,0,17313.972,small_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",,524,0,2264.390000000076,0,2264.390000000076,small_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",,48,0,7055.044999999995,0,7055.044999999995,small_ctx1024_train_step_fp32
aten::max,,26,434.61000000002787,1972.7690000000139,329.723999999992,1972.7690000000139,small_ctx1024_train_step_fp32
aten::exp,,26,290.83599999998023,2422.277000000013,199.30700000000616,2422.277000000013,small_ctx1024_train_step_fp32
aten::sum,,400,4887.043999999998,7142.369999999624,2881.8599999996577,7142.369999999624,small_ctx1024_train_step_fp32
attention/value,attention/value,24,3656.505999999994,1887.3959999999906,983.3500000000013,0.0,small_ctx1024_train_step_fp32
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4>)",,26,0,1972.7690000000139,0,1972.7690000000139,small_ctx1024_train_step_fp32
aten::clone,,192,2431.3170000000246,2228.1230000000733,409.31200000001263,0.0,small_ctx1024_train_step_fp32
aten::empty_like,,642,1987.8829999999252,0,661.788999999606,0,small_ctx1024_train_step_fp32
aten::copy_,,414,30724.648999999947,4841.466999999947,1391.2639999999965,4841.466999999947,small_ctx1024_train_step_fp32
aten::_unsafe_view,,192,202.03800000010142,0,202.03800000010142,0,small_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",,52,0,7828.618000000026,0,7828.618000000026,small_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,26,0,2422.277000000013,0,2422.277000000013,small_ctx1024_train_step_fp32
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",,350,0,6296.328999999903,0,6296.328999999903,small_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",,96,0,16777.235000000102,0,16777.235000000102,small_ctx1024_train_step_fp32
aten::sigmoid,,24,270.6649999999863,620.7669999999707,181.63200000002598,620.7669999999707,small_ctx1024_train_step_fp32
attention/value,attention/value,24,0,1967.299999999951,0,1967.299999999951,small_ctx1024_train_step_fp32
